office,co2e
Associated Students Concerts & Events,0.351960
Associated Students Concerts & Events,4.687200
Associated Students Concerts & Events,6.591480
Associated Students Concerts & Events,7.909440
Associated Students Concerts & Events,7.909440
Associated Students Concerts & Events,11.717160
Associated Students Concerts & Events,115.500000
Associated Students Concerts & Events,42.110742
Associated Students Concerts & Events,1.410000
Associated Students Concerts & Events,0.352500
Associated Students Concerts & Events,0.705000
Associated Students Concerts & Events,11.661436
Associated Students Concerts & Events,-1.410000
Associated Students Concerts & Events,-0.352500
Associated Students Concerts & Events,-0.705000
Associated Students Concerts & Events,-11.661436
Associated Students Concerts & Events,8.026200
Associated Students Concerts & Events,1.738800
Associated Students Concerts & Events,-0.397664
Associated Students Concerts & Events,-0.099102
Associated Students Concerts & Events,2.059680
Associated Students Concerts & Events,-2.380963
Associated Students Concerts & Events,-0.198205
Associated Students Concerts & Events,48.165479
Associated Students Concerts & Events,0.397664
Associated Students Concerts & Events,0.099102
Associated Students Concerts & Events,2.380963
Associated Students Concerts & Events,0.198205
Associated Students Concerts & Events,2.508918
Associated Students Concerts & Events,863.200000
Associated Students Concerts & Events,79.145820
Associated Students Concerts & Events,342.375000
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,547.800000
Associated Students Concerts & Events,1.300000
Associated Students Concerts & Events,609.039849
Associated Students Concerts & Events,7.905148
Associated Students Concerts & Events,-7.905148
Associated Students Concerts & Events,7.905148
Associated Students Concerts & Events,2331.066600
Associated Students Concerts & Events,13.248374
Associated Students Concerts & Events,13.248374
Associated Students Concerts & Events,-13.248374
Associated Students Concerts & Events,13.248374
Associated Students Concerts & Events,-13.248374
Associated Students Concerts & Events,2.810510
Associated Students Concerts & Events,36.271200
Associated Students Concerts & Events,22.770307
Associated Students Concerts & Events,830.157240
Associated Students Concerts & Events,5.095006
Associated Students Concerts & Events,-0.076140
Associated Students Concerts & Events,-0.020680
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.041360
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.022560
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.013160
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.110920
Associated Students Concerts & Events,-0.041360
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.008460
Associated Students Concerts & Events,-0.009400
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.076140
Associated Students Concerts & Events,-0.020680
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.031020
Associated Students Concerts & Events,-0.010340
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.022560
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.009400
Associated Students Concerts & Events,-0.006580
Associated Students Concerts & Events,57.432574
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,15.678153
Associated Students Concerts & Events,1.200000
Associated Students Concerts & Events,1.081000
Associated Students Concerts & Events,3.044931
Associated Students Concerts & Events,31.097163
Associated Students Concerts & Events,2.379000
Associated Students Concerts & Events,16.409000
Associated Students Concerts & Events,2.400000
Associated Students Concerts & Events,1.325000
Associated Students Concerts & Events,7.950000
Associated Students Concerts & Events,0.924000
Associated Students Concerts & Events,83.994734
Associated Students Concerts & Events,31.356307
Associated Students Concerts & Events,1.081000
Associated Students Concerts & Events,1.800000
Associated Students Concerts & Events,6.089861
Associated Students Concerts & Events,5.300000
Associated Students Concerts & Events,1.504000
Associated Students Concerts & Events,57.432574
Associated Students Concerts & Events,15.678153
Associated Students Concerts & Events,1.200000
Associated Students Concerts & Events,1.081000
Associated Students Concerts & Events,3.044931
Associated Students Concerts & Events,23.322873
Associated Students Concerts & Events,7.774291
Associated Students Concerts & Events,2.379000
Associated Students Concerts & Events,16.409000
Associated Students Concerts & Events,2.400000
Associated Students Concerts & Events,5.300000
Associated Students Concerts & Events,3.975000
Associated Students Concerts & Events,1.128000
Associated Students Concerts & Events,4.664575
Associated Students Concerts & Events,2.000000
Associated Students Concerts & Events,-7.580160
Associated Students Concerts & Events,-2.068940
Associated Students Concerts & Events,-0.204920
Associated Students Concerts & Events,-0.196460
Associated Students Concerts & Events,-0.402320
Associated Students Concerts & Events,-4.104040
Associated Students Concerts & Events,-0.333700
Associated Students Concerts & Events,-2.300180
Associated Students Concerts & Events,-0.410780
Associated Students Concerts & Events,-0.226540
Associated Students Concerts & Events,-1.359240
Associated Students Concerts & Events,-0.204920
Associated Students Concerts & Events,-11.086360
Associated Students Concerts & Events,-4.138820
Associated Students Concerts & Events,-0.006580
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.454960
Associated Students Concerts & Events,-0.124080
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.024440
Associated Students Concerts & Events,-0.246280
Associated Students Concerts & Events,-0.019740
Associated Students Concerts & Events,-0.307380
Associated Students Concerts & Events,-0.024440
Associated Students Concerts & Events,-0.803700
Associated Students Concerts & Events,-0.013160
Associated Students Concerts & Events,-0.906160
Associated Students Concerts & Events,-0.273540
Associated Students Concerts & Events,-7.580160
Associated Students Concerts & Events,-2.068940
Associated Students Concerts & Events,-0.204920
Associated Students Concerts & Events,-0.196460
Associated Students Concerts & Events,-0.402320
Associated Students Concerts & Events,-3.078500
Associated Students Concerts & Events,-1.026480
Associated Students Concerts & Events,-0.333700
Associated Students Concerts & Events,-2.300180
Associated Students Concerts & Events,-0.410780
Associated Students Concerts & Events,-0.906160
Associated Students Concerts & Events,-0.679620
Associated Students Concerts & Events,-0.204920
Associated Students Concerts & Events,-0.615700
Associated Students Concerts & Events,-0.342160
Associated Students Concerts & Events,-0.081780
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.665520
Associated Students Concerts & Events,-0.248160
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.018800
Associated Students Concerts & Events,-0.047940
Associated Students Concerts & Events,-0.054520
Associated Students Concerts & Events,-0.015980
Associated Students Concerts & Events,-0.454960
Associated Students Concerts & Events,-0.124080
Associated Students Concerts & Events,-0.011280
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.024440
Associated Students Concerts & Events,-0.184240
Associated Students Concerts & Events,-0.062040
Associated Students Concerts & Events,-0.019740
Associated Students Concerts & Events,-0.138180
Associated Students Concerts & Events,-0.024440
Associated Students Concerts & Events,-0.054520
Associated Students Concerts & Events,-0.040420
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.036660
Associated Students Concerts & Events,-0.020680
Associated Students Concerts & Events,-0.037600
Associated Students Concerts & Events,-0.010340
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.020680
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.011280
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.006580
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.055460
Associated Students Concerts & Events,-0.020680
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.004700
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.037600
Associated Students Concerts & Events,-0.010340
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.015040
Associated Students Concerts & Events,-0.004700
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.011280
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.004700
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.018800
Associated Students Concerts & Events,-0.005640
Associated Students Concerts & Events,-0.010340
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.005640
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.003760
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.028200
Associated Students Concerts & Events,-0.010340
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.018800
Associated Students Concerts & Events,-0.005640
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.007520
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.005640
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,542.943369
Associated Students Concerts & Events,252.838000
Associated Students Concerts & Events,59.842620
Associated Students Concerts & Events,0.070250
Associated Students Concerts & Events,0.017562
Associated Students Concerts & Events,0.421498
Associated Students Concerts & Events,0.035125
Associated Students Concerts & Events,-0.070250
Associated Students Concerts & Events,-0.017562
Associated Students Concerts & Events,0.364560
Associated Students Concerts & Events,-0.421498
Associated Students Concerts & Events,-0.035125
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,19.596720
Associated Students Concerts & Events,252.860400
Associated Students Concerts & Events,-396.638505
Associated Students Concerts & Events,21.199360
Associated Students Concerts & Events,164.500000
Associated Students Concerts & Events,25.850000
Associated Students Concerts & Events,117.500000
Associated Students Concerts & Events,51.150000
Associated Students Concerts & Events,40.000000
Associated Students Concerts & Events,12.957151
Associated Students Concerts & Events,23.592381
Associated Students Concerts & Events,16.852071
Associated Students Concerts & Events,7.415378
Associated Students Concerts & Events,5.392766
Associated Students Concerts & Events,3.707041
Associated Students Concerts & Events,1.347544
Associated Students Concerts & Events,0.235820
Associated Students Concerts & Events,0.168443
Associated Students Concerts & Events,0.073856
Associated Students Concerts & Events,0.059603
Associated Students Concerts & Events,0.054420
Associated Students Concerts & Events,0.037576
Associated Students Concerts & Events,0.012957
Associated Students Concerts & Events,0.042759
Associated Students Concerts & Events,0.018140
Associated Students Concerts & Events,0.012957
Associated Students Concerts & Events,0.009070
Associated Students Concerts & Events,0.003887
Associated Students Concerts & Events,0.117910
Associated Students Concerts & Events,0.084221
Associated Students Concerts & Events,0.037576
Associated Students Concerts & Events,1.416217
Associated Students Concerts & Events,0.027210
Associated Students Concerts & Events,0.018140
Associated Students Concerts & Events,0.006479
Associated Students Concerts & Events,1.010658
Associated Students Concerts & Events,0.444430
Associated Students Concerts & Events,0.323929
Associated Students Concerts & Events,0.222863
Associated Students Concerts & Events,0.080334
Associated Students Concerts & Events,0.000000
Associated Students Concerts & Events,6.750000
Associated Students Concerts & Events,2.695920
Associated Students Concerts & Events,1507.662000
Associated Students Concerts & Events,1137.000000
Associated Students Concerts & Events,3.187459
Associated Students Concerts & Events,43.005000
Associated Students Concerts & Events,20.407514
Associated Students Concerts & Events,74.114906
Associated Students Concerts & Events,4.136000
Associated Students Concerts & Events,18.399155
Associated Students Concerts & Events,9.800000
Associated Students Concerts & Events,-0.223720
Associated Students Concerts & Events,-2.533300
Associated Students Concerts & Events,-1.021780
Associated Students Concerts & Events,-1.519980
Associated Students Concerts & Events,-0.040420
Associated Students Concerts & Events,-2.533300
Associated Students Concerts & Events,-1.021780
Associated Students Concerts & Events,-1.013320
Associated Students Concerts & Events,-0.894880
Associated Students Concerts & Events,-0.080840
Associated Students Concerts & Events,-3.090720
Associated Students Concerts & Events,-1.064080
Associated Students Concerts & Events,0.123140
Associated Students Concerts & Events,0.206019
Associated Students Concerts & Events,0.012220
Associated Students Concerts & Events,0.492560
Associated Students Concerts & Events,4.069841
Associated Students Concerts & Events,0.246280
Associated Students Concerts & Events,1.204140
Associated Students Concerts & Events,0.300800
Associated Students Concerts & Events,9.958867
Associated Students Concerts & Events,0.601600
Associated Students Concerts & Events,0.083660
Associated Students Concerts & Events,0.043240
Associated Students Concerts & Events,0.000940
Associated Students Concerts & Events,0.004700
Associated Students Concerts & Events,0.172020
Associated Students Concerts & Events,1.422695
Associated Students Concerts & Events,0.085540
Associated Students Concerts & Events,0.059220
Associated Students Concerts & Events,0.015040
Associated Students Concerts & Events,0.489780
Associated Students Concerts & Events,0.029140
Associated Students Concerts & Events,0.025380
Associated Students Concerts & Events,0.206019
Associated Students Concerts & Events,0.032900
Associated Students Concerts & Events,0.025380
Associated Students Concerts & Events,0.006580
Associated Students Concerts & Events,0.012220
Associated Students Concerts & Events,0.037600
Associated Students Concerts & Events,0.009400
Associated Students Concerts & Events,0.308380
Associated Students Concerts & Events,0.018800
Associated Students Concerts & Events,0.027260
Associated Students Concerts & Events,0.006580
Associated Students Concerts & Events,-0.466457
Associated Students Concerts & Events,-0.056400
Associated Students Concerts & Events,-0.014100
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.028200
Associated Students Concerts & Events,-0.049820
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.412037
Associated Students Concerts & Events,-0.024440
Associated Students Concerts & Events,-0.037576
Associated Students Concerts & Events,0.074260
Associated Students Concerts & Events,0.148520
Associated Students Concerts & Events,0.036660
Associated Students Concerts & Events,1.224451
Associated Students Concerts & Events,0.537680
Associated Students Concerts & Events,0.134420
Associated Students Concerts & Events,4.446894
Associated Students Concerts & Events,0.268840
Associated Students Concerts & Events,0.041360
Associated Students Concerts & Events,0.010340
Associated Students Concerts & Events,0.342069
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.002520
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.004200
Associated Students Concerts & Events,-0.010080
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.004200
Associated Students Concerts & Events,1.658515
Associated Students Concerts & Events,15.000000
Associated Students Concerts & Events,6.478576
Associated Students Concerts & Events,14.097381
Associated Students Concerts & Events,0.155000
Associated Students Concerts & Events,5.693372
Associated Students Concerts & Events,2.296007
Associated Students Concerts & Events,1.138934
Associated Students Concerts & Events,1.138934
Associated Students Concerts & Events,1.005475
Associated Students Concerts & Events,0.725600
Associated Students Concerts & Events,-1.519980
Associated Students Concerts & Events,-0.447440
Associated Students Concerts & Events,-7.604600
Associated Students Concerts & Events,-2.553980
Associated Students Concerts & Events,-1.013320
Associated Students Concerts & Events,-1.190980
Associated Students Concerts & Events,-0.447440
Associated Students Concerts & Events,-0.671160
Associated Students Concerts & Events,-0.484100
Associated Students Concerts & Events,-16.795920
Associated Students Concerts & Events,-12.666500
Associated Students Concerts & Events,-1.140220
Associated Students Concerts & Events,0.029140
Associated Students Concerts & Events,0.020680
Associated Students Concerts & Events,0.691912
Associated Students Concerts & Events,0.041360
Associated Students Concerts & Events,0.007520
Associated Students Concerts & Events,0.237116
Associated Students Concerts & Events,0.014100
Associated Students Concerts & Events,0.493500
Associated Students Concerts & Events,0.123140
Associated Students Concerts & Events,4.077616
Associated Students Concerts & Events,0.246280
Associated Students Concerts & Events,-0.011280
Associated Students Concerts & Events,-0.186583
Associated Students Concerts & Events,-0.011280
Associated Students Concerts & Events,-0.043240
Associated Students Concerts & Events,0.001680
Associated Students Concerts & Events,-0.357617
Associated Students Concerts & Events,-0.021620
Associated Students Concerts & Events,-0.086480
Associated Students Concerts & Events,-0.021620
Associated Students Concerts & Events,0.004200
Associated Students Concerts & Events,-0.711348
Associated Students Concerts & Events,-0.282000
Associated Students Concerts & Events,0.014280
Associated Students Concerts & Events,-2.573290
Associated Students Concerts & Events,-0.155100
Associated Students Concerts & Events,-0.070500
Associated Students Concerts & Events,0.012600
Associated Students Concerts & Events,-2.332287
Associated Students Concerts & Events,-0.141000
Associated Students Concerts & Events,-0.113740
Associated Students Concerts & Events,-0.028200
Associated Students Concerts & Events,0.005040
Associated Students Concerts & Events,-0.015980
Associated Students Concerts & Events,-0.705000
Associated Students Concerts & Events,0.031920
Associated Students Concerts & Events,-0.063920
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.524765
Associated Students Concerts & Events,-0.031960
Associated Students Concerts & Events,-0.023500
Associated Students Concerts & Events,-0.005640
Associated Students Concerts & Events,0.000840
Associated Students Concerts & Events,-0.191766
Associated Students Concerts & Events,1.103949
Associated Students Concerts & Events,0.020680
Associated Students Concerts & Events,0.133480
Associated Students Concerts & Events,0.033840
Associated Students Concerts & Events,0.066740
Associated Students Concerts & Events,0.023500
Associated Students Concerts & Events,0.092120
Associated Students Concerts & Events,0.046060
Associated Students Concerts & Events,0.761881
Associated Students Concerts & Events,0.035720
Associated Students Concerts & Events,0.141000
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.007560
Associated Students Concerts & Events,-0.002520
Associated Students Concerts & Events,-0.002520
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.001680
Associated Students Concerts & Events,-0.005880
Associated Students Concerts & Events,-0.004200
Associated Students Concerts & Events,-0.003360
Associated Students Concerts & Events,10.627456
Associated Students Concerts & Events,0.456092
Associated Students Concerts & Events,0.456092
Associated Students Concerts & Events,0.502737
Associated Students Concerts & Events,3.444011
Associated Students Concerts & Events,0.228046
Associated Students Concerts & Events,0.237116
Associated Students Concerts & Events,0.456092
Associated Students Concerts & Events,0.873312
Associated Students Concerts & Events,1.736258
Associated Students Concerts & Events,1.024911
Associated Students Concerts & Events,0.116614
Associated Students Concerts & Events,-9.660380
Associated Students Concerts & Events,-0.415480
Associated Students Concerts & Events,-7.726800
Associated Students Concerts & Events,-2.660200
Associated Students Concerts & Events,-0.743540
Associated Students Concerts & Events,-2.397940
Associated Students Concerts & Events,-1.655340
Associated Students Concerts & Events,-2.533300
Associated Students Concerts & Events,-0.844120
Associated Students Concerts & Events,-1.837700
Associated Students Concerts & Events,-0.216200
Associated Students Concerts & Events,-0.026320
Associated Students Concerts & Events,0.456840
Associated Students Concerts & Events,0.913680
Associated Students Concerts & Events,0.228420
Associated Students Concerts & Events,7.556611
Associated Students Concerts & Events,0.311140
Associated Students Concerts & Events,0.078020
Associated Students Concerts & Events,2.573290
Associated Students Concerts & Events,0.155100
Associated Students Concerts & Events,0.282000
Associated Students Concerts & Events,0.070500
Associated Students Concerts & Events,2.332287
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.043240
Associated Students Concerts & Events,-0.050760
Associated Students Concerts & Events,-0.013160
Associated Students Concerts & Events,-0.419812
Associated Students Concerts & Events,-0.025380
Associated Students Concerts & Events,-0.005640
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.047941
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.602540
Associated Students Concerts & Events,-0.014100
Associated Students Concerts & Events,-0.940689
Associated Students Concerts & Events,-0.056400
Associated Students Concerts & Events,-0.056400
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.466457
Associated Students Concerts & Events,-0.028200
Associated Students Concerts & Events,-0.056400
Associated Students Concerts & Events,-0.014100
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.466457
Associated Students Concerts & Events,0.019320
Associated Students Concerts & Events,-0.011280
Associated Students Concerts & Events,-0.430520
Associated Students Concerts & Events,-0.107160
Associated Students Concerts & Events,-3.556738
Associated Students Concerts & Events,-0.215260
Associated Students Concerts & Events,-0.148520
Associated Students Concerts & Events,-0.036660
Associated Students Concerts & Events,0.006720
Associated Students Concerts & Events,-1.224451
Associated Students Concerts & Events,-0.074260
Associated Students Concerts & Events,0.012220
Associated Students Concerts & Events,0.070500
Associated Students Concerts & Events,1.166144
Associated Students Concerts & Events,0.047000
Associated Students Concerts & Events,0.388715
Associated Students Concerts & Events,0.023500
Associated Students Concerts & Events,0.102460
Associated Students Concerts & Events,0.846102
Associated Students Concerts & Events,0.050760
Associated Students Concerts & Events,0.025380
Associated Students Concerts & Events,0.012220
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.001680
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,0.634900
Associated Students Concerts & Events,12.155104
Associated Students Concerts & Events,4.185160
Associated Students Concerts & Events,1.759581
Associated Students Concerts & Events,26.223979
Associated Students Concerts & Events,9.838365
Associated Students Concerts & Events,3.131744
Associated Students Concerts & Events,3.862527
Associated Students Concerts & Events,11.144446
Associated Students Concerts & Events,0.873312
Associated Students Concerts & Events,1.044346
Associated Students Concerts & Events,0.625830
Associated Students Concerts & Events,0.141000
Associated Students Concerts & Events,0.282000
Associated Students Concerts & Events,0.070500
Associated Students Concerts & Events,2.332287
Associated Students Concerts & Events,0.113740
Associated Students Concerts & Events,0.028200
Associated Students Concerts & Events,0.940689
Associated Students Concerts & Events,0.056400
Associated Students Concerts & Events,0.056400
Associated Students Concerts & Events,0.014100
Associated Students Concerts & Events,0.466457
Associated Students Concerts & Events,0.940689
Associated Students Concerts & Events,0.141000
Associated Students Concerts & Events,0.113740
Associated Students Concerts & Events,0.028200
Associated Students Concerts & Events,0.056400
Associated Students Concerts & Events,0.056400
Associated Students Concerts & Events,0.014100
Associated Students Concerts & Events,0.466457
Associated Students Concerts & Events,0.028200
Associated Students Concerts & Events,0.056400
Associated Students Concerts & Events,0.014100
Associated Students Concerts & Events,-0.300800
Associated Students Concerts & Events,-0.150400
Associated Students Concerts & Events,0.026880
Associated Students Concerts & Events,-4.979433
Associated Students Concerts & Events,-0.207740
Associated Students Concerts & Events,-0.051700
Associated Students Concerts & Events,0.009240
Associated Students Concerts & Events,-1.714231
Associated Students Concerts & Events,-0.103400
Associated Students Concerts & Events,-0.087420
Associated Students Concerts & Events,-0.021620
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.028200
Associated Students Concerts & Events,-0.049820
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.412037
Associated Students Concerts & Events,-0.024440
Associated Students Concerts & Events,-0.188000
Associated Students Concerts & Events,-0.047000
Associated Students Concerts & Events,0.008400
Associated Students Concerts & Events,-1.554858
Associated Students Concerts & Events,-0.094000
Associated Students Concerts & Events,-0.047000
Associated Students Concerts & Events,-0.070500
Associated Students Concerts & Events,0.006720
Associated Students Concerts & Events,-1.166144
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.388715
Associated Students Concerts & Events,-0.023500
Associated Students Concerts & Events,0.002520
Associated Students Concerts & Events,-0.102460
Associated Students Concerts & Events,0.004200
Associated Students Concerts & Events,-0.846102
Associated Students Concerts & Events,0.001880
Associated Students Concerts & Events,0.002820
Associated Students Concerts & Events,0.005640
Associated Students Concerts & Events,0.099770
Associated Students Concerts & Events,0.000940
Associated Students Concerts & Events,0.011661
Associated Students Concerts & Events,0.001680
Associated Students Concerts & Events,0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.002520
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,0.362800
Associated Students Concerts & Events,1.632601
Associated Students Concerts & Events,5.693372
Associated Students Concerts & Events,2.296007
Associated Students Concerts & Events,0.754106
Associated Students Concerts & Events,0.502737
Associated Students Concerts & Events,9.935544
Associated Students Concerts & Events,24.310208
Associated Students Concerts & Events,1.689613
Associated Students Concerts & Events,0.579185
Associated Students Concerts & Events,9.953684
Associated Students Concerts & Events,18.447097
Associated Students Concerts & Events,0.466457
Associated Students Concerts & Events,0.028200
Associated Students Concerts & Events,0.056400
Associated Students Concerts & Events,0.014100
Associated Students Concerts & Events,0.028200
Associated Students Concerts & Events,0.049820
Associated Students Concerts & Events,0.012220
Associated Students Concerts & Events,0.412037
Associated Students Concerts & Events,0.024440
Associated Students Concerts & Events,0.035720
Associated Students Concerts & Events,0.009400
Associated Students Concerts & Events,0.012220
Associated Students Concerts & Events,0.466457
Associated Students Concerts & Events,0.028200
Associated Students Concerts & Events,0.049820
Associated Students Concerts & Events,0.412037
Associated Students Concerts & Events,0.024440
Associated Students Concerts & Events,0.188000
Associated Students Concerts & Events,0.047000
Associated Students Concerts & Events,1.554858
Associated Students Concerts & Events,0.094000
Associated Students Concerts & Events,0.705000
Associated Students Concerts & Events,-0.031020
Associated Students Concerts & Events,0.004200
Associated Students Concerts & Events,-0.720418
Associated Students Concerts & Events,-0.043240
Associated Students Concerts & Events,-0.007520
Associated Students Concerts & Events,0.001680
Associated Students Concerts & Events,-0.260439
Associated Students Concerts & Events,-0.015980
Associated Students Concerts & Events,-1.299080
Associated Students Concerts & Events,-0.324300
Associated Students Concerts & Events,0.058800
Associated Students Concerts & Events,-5.830718
Associated Students Concerts & Events,-0.705000
Associated Students Concerts & Events,-0.176720
Associated Students Concerts & Events,0.031920
Associated Students Concerts & Events,-0.352500
Associated Students Concerts & Events,-0.136300
Associated Students Concerts & Events,0.024360
Associated Students Concerts & Events,-4.509089
Associated Students Concerts & Events,-0.272600
Associated Students Concerts & Events,-0.423000
Associated Students Concerts & Events,-0.002820
Associated Students Concerts & Events,-0.050760
Associated Students Concerts & Events,-0.025380
Associated Students Concerts & Events,-0.012220
Associated Students Concerts & Events,-0.005640
Associated Students Concerts & Events,-0.099770
Associated Students Concerts & Events,0.000840
Associated Students Concerts & Events,-0.001880
Associated Students Concerts & Events,-0.000940
Associated Students Concerts & Events,-0.011661
Associated Students Concerts & Events,0.004200
Associated Students Concerts & Events,0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.001680
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.003360
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,-0.000840
Associated Students Concerts & Events,1.138934
Associated Students Concerts & Events,6.281627
Associated Students Concerts & Events,5.693372
Associated Students Concerts & Events,2.296007
Associated Students Concerts & Events,1.138934
Associated Students Concerts & Events,1.005475
Associated Students Concerts & Events,3.795150
Associated Students Concerts & Events,14.233431
Associated Students Concerts & Events,11.007100
Associated Students Concerts & Events,8.545241
Associated Students Concerts & Events,2.870009
Associated Students Concerts & Events,1.707753
Associated Students Concerts & Events,0.005640
Associated Students Concerts & Events,0.296719
Associated Students Concerts & Events,0.017860
Associated Students Concerts & Events,0.022560
Associated Students Concerts & Events,0.186583
Associated Students Concerts & Events,0.011280
Associated Students Concerts & Events,0.022560
Associated Students Concerts & Events,0.005640
Associated Students Concerts & Events,0.186583
Associated Students Concerts & Events,0.011280
Associated Students Concerts & Events,0.025380
Associated Students Concerts & Events,0.545200
Associated Students Concerts & Events,0.176720
Associated Students Concerts & Events,5.830718
Associated Students Concerts & Events,0.352500
Associated Students Concerts & Events,0.136300
Associated Students Concerts & Events,4.509089
Associated Students Concerts & Events,0.272600
Associated Students Concerts & Events,0.423000
Associated Students Concerts & Events,0.106220
Associated Students Concerts & Events,3.499727
Associated Students Concerts & Events,0.211500
Associated Students Concerts & Events,-0.122200
Associated Students Concerts & Events,-10.741479
Associated Students Concerts & Events,-0.649540
Associated Students Concerts & Events,-0.486920
Associated Students Concerts & Events,0.021840
